ANO;MES;EMPRESA;VOO;OACI_ORIGEM;OACI_DESTINO;VOOS;CANCELADOS;NA_HORA;ATRASADOS_ACIMA_30;ATRASADOS_ACIMA_60
2021;12;AZU;2563;SBSP;SBPS;1;0;1;0;0
2021;12;AZU;2564;SBPS;SBSP;1;0;1;0;0
2021;12;AZU;2565;SBPS;SBSR;4;0;3;1;0
2021;12;AZU;2568;SBCF;SBIL;1;0;1;0;0
2021;12;AZU;2569;SBIL;SBCF;1;0;1;0;0
2021;12;AZU;2570;SBKP;SBFZ;4;0;2;2;0
2021;12;AZU;2571;SBFZ;SBKP;4;0;3;1;0
2021;12;AZU;2572;SBCF;SBRF;4;0;4;0;0
2021;12;AZU;2573;SBRF;SBCF;4;0;4;0;0
2021;12;AZU;2574;SBPA;SBPS;4;0;4;0;0
2021;12;AZU;2575;SBCF;SBMO;4;0;4;0;0
2021;12;AZU;2580;SBFZ;SBCF;4;0;4;0;0
2021;12;AZU;2581;SBCF;SBJP;1;0;1;0;0
2021;12;AZU;2582;SBJP;SBCF;1;0;1;0;0
2021;12;AZU;2583;SBSP;SBIL;1;0;1;0;0
2021;12;AZU;2584;SBIL;SBSP;1;0;1;0;0
2021;12;AZU;2585;SBCF;SBFZ;1;0;1;0;0
2021;12;AZU;2586;SBFZ;SBCF;1;0;1;0;0
2021;12;AZU;2590;SBSG;SBCF;4;0;3;1;0
2021;12;AZU;2592;SBRF;SBUL;4;0;3;1;0
2021;12;AZU;2593;SBMO;SBUL;4;0;4;0;0
2021;12;AZU;2594;SBSG;SBUL;4;0;4;0;0
2021;12;AZU;2595;SBKP;SBNF;5;0;4;1;0
2021;12;AZU;2596;SBMO;SBPA;4;0;4;0;0
2021;12;AZU;2597;SBNF;SBKP;4;0;3;0;1
2021;12;AZU;2599;SBSG;SBKP;4;0;4;0;0
2021;12;AZU;2600;SBCT;SBFI;26;0;24;1;1
2021;12;AZU;2602;SBFL;SBPA;27;0;27;0;0
2021;12;AZU;2603;SBCF;SBBR;16;0;16;0;0
2021;12;AZU;2604;SBBR;SBCF;16;0;15;0;1
2021;12;AZU;2605;SBGR;SBPA;6;1;5;0;0
2021;12;AZU;2606;SBSP;SBRJ;27;0;23;2;2
2021;12;AZU;2607;SBKP;SBCF;12;0;11;1;0
2021;12;AZU;2608;SBPA;SBGR;30;1;28;1;0
2021;12;AZU;2609;SBCF;SBKP;12;1;10;1;0
2021;12;AZU;2610;SBSP;SBRJ;19;0;18;0;1
2021;12;AZU;2611;SBAE;SBKP;19;7;11;0;1
2021;12;AZU;2613;SBKP;SBFL;31;0;28;3;0
2021;12;AZU;2614;SBGL;SBKP;1;0;0;1;0
2021;12;AZU;2615;SBFL;SBKP;25;0;23;0;2
2021;12;AZU;2616;SBKP;SBRJ;19;0;19;0;0
2021;12;AZU;2617;SBSL;SBBE;17;0;14;2;1
2021;12;AZU;2618;SBBE;SBSL;18;0;17;1;0
2021;12;AZU;2618;SBGR;SBBE;31;0;30;0;1
2021;12;AZU;2619;SBSL;SBBE;6;0;6;0;0
2021;12;AZU;2619;SBBE;SBGR;31;0;24;5;2
2021;12;AZU;2620;SBBE;SBSL;8;0;6;1;1
2021;12;AZU;2621;SBKP;SBCT;31;0;30;0;1
2021;12;AZU;2622;SBKG;SBRF;20;0;18;1;1
2021;12;AZU;2623;SBPA;SBFL;25;0;25;0;0
2021;12;AZU;2624;SBGR;SBBE;29;0;25;3;1
2021;12;AZU;2625;SBBE;SBGR;29;0;26;2;1
2021;12;AZU;2626;SBBE;SBSL;5;0;4;0;1
2021;12;AZU;2627;SBCF;SBRJ;24;0;24;0;0
2021;12;AZU;2628;SBRJ;SBCF;24;0;24;0;0
2021;12;AZU;2629;SBKP;SBBV;10;0;10;0;0
2021;12;AZU;2630;SBBV;SBKP;10;0;9;1;0
2021;12;AZU;2632;SBPA;SBMG;13;1;11;0;1
2021;12;AZU;2633;SBMG;SBPA;11;0;11;0;0
2021;12;AZU;2634;SBPA;SBGR;6;1;5;0;0
2021;12;AZU;2636;SBCF;SBSP;27;0;26;1;0
2021;12;AZU;2637;SBPA;SBRF;25;0;24;1;0
2021;12;AZU;2638;SBRF;SBPA;26;0;26;0;0
2021;12;AZU;2640;SBBE;SBKP;30;0;29;1;0
2021;12;AZU;2641;SBRJ;SBRF;30;0;28;1;1
2021;12;AZU;2642;SBRF;SBRJ;31;0;29;2;0
2021;12;AZU;2643;SBKP;SBCF;20;4;14;2;0
2021;12;AZU;2644;SBCF;SBKP;22;0;21;1;0
2021;12;AZU;2645;SBRF;SBMO;30;0;30;0;0
2021;12;AZU;2646;SBSP;SBCF;1;0;1;0;0
2021;12;AZU;2647;SBCF;SBSP;1;0;1;0;0
2021;12;AZU;2647;SBCT;SBFL;1;0;1;0;0
2021;12;AZU;2648;SBRF;SBEG;25;0;24;0;1
2021;12;AZU;2649;SBEG;SBRF;26;2;23;1;0
2021;12;AZU;2650;SBRF;SBBE;28;20;8;0;0
2021;12;AZU;2650;SBBE;SBBV;17;17;0;0;0
2021;12;AZU;2653;SBRF;SBSV;31;0;29;2;0
2021;12;AZU;2654;SBPV;SBEG;20;3;16;1;0
2021;12;AZU;2655;SBRJ;SBKP;23;0;17;5;1
2021;12;AZU;2656;SBRJ;SBKP;25;0;24;1;0
2021;12;AZU;2657;SBCT;SBCG;22;1;21;0;0
2021;12;AZU;2658;SBKP;SBCF;26;0;25;1;0
2021;12;AZU;2659;SBCT;SBCG;1;0;1;0;0
2021;12;AZU;2660;SBKP;SBPG;6;0;6;0;0
2021;12;AZU;2661;SBPG;SBKP;6;0;6;0;0
2021;12;AZU;2662;SBAR;SBRF;26;0;26;0;0
2021;12;AZU;2663;SBCF;SBUR;17;2;11;4;0
2021;12;AZU;2667;SBKP;SBZM;26;0;26;0;0
2021;12;AZU;2669;SBSG;SBRF;26;0;26;0;0
2021;12;AZU;2670;SBSP;SBCF;13;0;10;2;1
2021;12;AZU;2671;SBRF;SBAR;26;0;26;0;0
2021;12;AZU;2672;SBVT;SBCF;29;1;27;1;0
2021;12;AZU;2673;SBKP;SBAU;16;1;14;1;0
2021;12;AZU;2674;SBRF;SBKG;25;2;22;0;1
2021;12;AZU;2675;SBKP;SBUL;21;0;16;3;2
2021;12;AZU;2676;SBKP;SBMG;29;2;26;0;1
2021;12;AZU;2678;SBJV;SBKP;26;0;24;1;1
2021;12;AZU;2679;SBSL;SBBE;8;1;3;3;1
2021;12;AZU;2681;SBCF;SBKP;13;0;13;0;0
2021;12;AZU;2682;SBRF;SBSG;31;0;30;1;0
2021;12;AZU;2683;SBEG;SBTT;30;1;27;2;0
2021;12;AZU;2684;SBRJ;SBRF;31;1;25;4;1
2021;12;AZU;2685;SBJP;SBRF;26;2;24;0;0
2021;12;AZU;2686;SBKP;SBTD;4;0;3;1;0
2021;12;AZU;2687;SBTD;SBKP;4;0;3;1;0
2021;12;AZU;2688;SBFL;SBCT;8;0;8;0;0
2021;12;AZU;2689;SBML;SBKP;25;5;19;1;0
2021;12;AZU;2691;SBTG;SBKP;26;1;24;1;0
2021;12;AZU;2692;SBKP;SBCT;15;0;14;0;1
2021;12;AZU;2694;SBKP;SBGO;25;1;23;1;0
2021;12;AZU;2695;SBKP;SBGO;28;0;27;0;1
2021;12;AZU;2697;SBKP;SBTE;29;0;27;1;1
2021;12;AZU;2700;SBKP;SBCG;25;0;22;2;1
2021;12;AZU;2701;SBRF;SBCF;31;0;29;2;0
2021;12;AZU;2702;SBCT;SBPO;2;0;2;0;0
2021;12;AZU;2703;SBPO;SBCT;2;0;2;0;0
2021;12;AZU;2704;SBNF;SBKP;29;0;28;1;0
2021;12;AZU;2705;SBMQ;SBBE;31;0;31;0;0
2021;12;AZU;2705;SBBE;SBKP;31;0;26;2;3
2021;12;AZU;2707;SBCT;SBFL;7;0;7;0;0
2021;12;AZU;2709;SBPA;SBNF;25;0;25;0;0
2021;12;AZU;2710;SBNF;SBKP;31;2;28;1;0
2021;12;AZU;2710;SBPA;SBNF;26;1;22;3;0
2021;12;AZU;2711;SBKP;SSGG;2;0;2;0;0
2021;12;AZU;2712;SSGG;SBKP;2;0;2;0;0
2021;12;AZU;2713;SBKP;SBCG;18;0;16;0;2
2021;12;AZU;2715;SBRF;SBPL;26;3;23;0;0
2021;12;AZU;2717;SBSR;SBKP;30;1;28;1;0
2021;12;AZU;2718;SBRF;SBAR;31;0;30;0;1
2021;12;AZU;2720;SBPA;SBKP;4;0;4;0;0
2021;12;AZU;2721;SBJU;SBRF;26;2;22;1;1
2021;12;AZU;2722;SBKP;SBPA;4;0;4;0;0
2021;12;AZU;2723;SBRF;SBSL;31;0;30;1;0
2021;12;AZU;2726;SBMK;SBCF;24;1;21;1;1
2021;12;AZU;2729;SBSP;SBRJ;25;0;25;0;0
2021;12;AZU;2730;SBSV;SBRF;27;1;25;0;1
2021;12;AZU;2732;SBSG;SBRF;27;0;26;0;1
2021;12;AZU;2733;SBKP;SBJA;1;0;1;0;0
2021;12;AZU;2734;SBJA;SBKP;1;0;1;0;0
2021;12;AZU;2735;SBCF;SBSL;31;0;28;3;0
2021;12;AZU;2736;SBJP;SBKP;28;0;28;0;0
2021;12;AZU;2737;SBRF;SBFN;19;0;19;0;0
2021;12;AZU;2738;SBCF;SBSV;31;0;27;3;1
2021;12;AZU;2740;SBKP;SBJV;25;0;18;5;2
2021;12;AZU;2741;SBRJ;SBKP;20;1;18;1;0
2021;12;AZU;2742;SBRF;SBAR;25;0;25;0;0
2021;12;AZU;2744;SBGR;SBRF;31;0;30;1;0
2021;12;AZU;2745;SBGR;SBCY;15;1;12;2;0
2021;12;AZU;2746;SBPS;SBCF;31;1;26;4;0
2021;12;AZU;2747;SBCT;SBCG;2;0;2;0;0
2021;12;AZU;2750;SBRF;SBMO;25;0;24;0;1
2021;12;AZU;2751;SBCY;SBGR;18;1;16;0;1
2021;12;AZU;2752;SBCF;SBSV;25;0;23;1;1
2021;12;AZU;2753;SBNF;SBKP;25;0;21;3;1
2021;12;AZU;2754;SBRF;SBTE;31;0;30;1;0
2021;12;AZU;2755;SBBR;SBKP;17;0;16;1;0
2021;12;AZU;2756;SBCT;SBGR;7;0;6;1;0
2021;12;AZU;2757;SBCF;SBGR;27;0;26;1;0
2021;12;AZU;2759;SBCF;SBVT;31;1;29;1;0
2021;12;AZU;2760;SBTE;SBRF;31;0;29;2;0
2021;12;AZU;2763;SBDN;SBKP;26;1;23;0;2
2021;12;AZU;2765;SBPA;SBRJ;1;0;1;0;0
2021;12;AZU;2767;SBAR;SBRF;26;0;26;0;0
2021;12;AZU;2768;SBRF;SBGR;27;0;26;0;1
2021;12;AZU;2769;SBNM;SBPA;17;1;16;0;0
2021;12;AZU;2770;SBPA;SBNM;17;0;17;0;0
2021;12;AZU;2771;SBUG;SBPA;17;1;16;0;0
2021;12;AZU;2773;SBRF;SBCY;9;1;8;0;0
2021;12;AZU;2775;SBGO;SBRF;24;0;21;3;0
2021;12;AZU;2776;SBSP;SBRJ;20;2;14;2;2
2021;12;AZU;2777;SBRJ;SBSP;27;0;24;3;0
2021;12;AZU;2778;SBSV;SBIL;27;2;23;1;1
2021;12;AZU;2780;SBCF;SBBR;22;1;21;0;0
2021;12;AZU;2782;SBSP;SBRJ;27;0;25;1;1
2021;12;AZU;2784;SBKP;SBCT;23;1;20;1;1
2021;12;AZU;2785;SBPA;SBRJ;29;0;28;1;0
2021;12;AZU;2786;SBRJ;SBKP;19;1;17;1;0
2021;12;AZU;2790;SBRJ;SBSP;16;0;16;0;0
2021;12;AZU;2797;SBKP;SBRJ;22;0;21;1;0
2021;12;AZU;2800;SBCF;SBKP;17;2;11;2;2
2021;12;AZU;2801;SBKP;SBAR;4;0;4;0;0
2021;12;AZU;2802;SBCY;SBSI;21;4;17;0;0
2021;12;AZU;2803;SBSI;SBCY;21;0;20;1;0
2021;12;AZU;2810;SBKP;SBRF;31;0;28;3;0
2021;12;AZU;2811;SBCJ;SBCF;26;0;25;1;0
2021;12;AZU;2811;SBBE;SBCJ;23;0;22;1;0
2021;12;AZU;2812;SBRF;SBSV;27;1;25;1;0
2021;12;AZU;2813;SBAU;SBKP;26;1;24;1;0
2021;12;AZU;2814;SBUL;SBKP;26;0;22;2;2
2021;12;AZU;2815;SBCT;SBKP;31;0;29;0;2
2021;12;AZU;2816;SBCG;SBCY;26;0;26;0;0
2021;12;AZU;2817;SBRF;SBFZ;31;0;30;1;0
2021;12;AZU;2819;SBRF;SBJP;24;1;23;0;0
2021;12;AZU;2822;SBKP;SBGL;22;1;19;2;0
2021;12;AZU;2824;SBPJ;SBKP;20;0;19;0;1
2021;12;AZU;2829;SBFZ;SBRF;31;0;30;1;0
2021;12;AZU;2831;SBFL;SBFI;9;1;7;1;0
2021;12;AZU;2832;SBGL;SBKP;11;1;10;0;0
2021;12;AZU;2834;SBJP;SBRF;31;2;29;0;0
2021;12;AZU;2836;SBLO;SBKP;27;0;22;2;3
2021;12;AZU;2837;SBUL;SBKP;26;0;25;0;1
2021;12;AZU;2838;SBCP;SBME;13;1;11;0;1
2021;12;AZU;2838;SBRJ;SBCP;13;1;12;0;0
2021;12;AZU;2838;SBME;SBRJ;13;1;11;0;1
2021;12;AZU;2840;SBSV;SBRF;30;0;28;0;2
2021;12;AZU;2841;SBCF;SBGO;31;0;26;3;2
2021;12;AZU;2843;SBKP;SBGL;14;1;12;1;0
2021;12;AZU;2844;SBBR;SBRJ;25;0;20;4;1
2021;12;AZU;2845;SBKP;SBML;24;4;18;2;0
2021;12;AZU;2846;SBKP;SBMQ;12;0;12;0;0
2021;12;AZU;2847;SBMQ;SBKP;12;0;12;0;0
2021;12;AZU;2848;SBMS;SBSG;13;1;12;0;0
2021;12;AZU;2848;SBRF;SBMS;17;1;16;0;0
2021;12;AZU;2850;SBCG;SBKP;28;0;28;0;0
2021;12;AZU;2852;SBVT;SBCF;16;0;15;1;0
2021;12;AZU;2854;SBIL;SBSV;27;2;23;1;1
2021;12;AZU;2855;SBSP;SBRJ;19;0;17;2;0
2021;12;AZU;2856;SBSP;SBRJ;23;0;21;0;2
2021;12;AZU;2859;SBKP;SBUL;29;0;28;1;0
2021;12;AZU;2860;SBKP;SBCX;30;2;26;1;1
2021;12;AZU;2862;SBCT;SBKP;24;1;21;1;1
2021;12;AZU;2863;SBKP;SBCF;27;0;25;2;0
2021;12;AZU;2865;SBKP;SBCT;30;1;27;2;0
2021;12;AZU;2866;SBCT;SBGR;23;1;21;1;0
2021;12;AZU;2869;SBGO;SBKP;21;0;18;2;1
2021;12;AZU;2872;SBRF;SBMO;24;0;20;3;1
2021;12;AZU;2874;SBKP;SBLO;29;0;24;3;2
2021;12;AZU;2883;SBBE;SBSL;26;1;22;3;0
2021;12;AZU;2884;SBSL;SBBE;26;1;24;1;0
2021;12;AZU;2886;SBKP;SBVT;22;0;17;2;3
2021;12;AZU;2888;SBPA;SBGR;29;0;26;3;0
2021;12;AZU;2890;SBIP;SBCF;23;0;22;1;0
2021;12;AZU;2906;SBFZ;SBBE;29;0;27;2;0
2021;12;AZU;2907;SBKP;SBMG;20;1;16;2;1
2021;12;AZU;2910;SBCF;SBVT;25;0;24;0;1
2021;12;AZU;2911;SBKP;SBCY;19;1;18;0;0
2021;12;AZU;2912;SBSG;SBKP;27;1;25;1;0
2021;12;AZU;2913;SBFZ;SBRF;30;0;30;0;0
2021;12;AZU;2916;SBCT;SBKP;23;0;23;0;0
2021;12;AZU;2917;SBSV;SBRF;31;0;28;2;1
2021;12;AZU;2918;SBKP;SBML;19;1;16;1;1
2021;12;AZU;2920;SBKP;SBCF;17;0;11;4;2
2021;12;AZU;2921;SBKP;SBPA;31;0;28;3;0
2021;12;AZU;2922;SBUL;SBCF;18;0;18;0;0
2021;12;AZU;2923;SBRF;SBKP;28;1;25;1;1
2021;12;AZU;2925;SBCF;SBCY;30;0;30;0;0
2021;12;AZU;2926;SBRJ;SBRF;31;1;28;1;1
2021;12;AZU;2933;SBCT;SBPA;27;0;26;0;1
2021;12;AZU;2935;SBJE;SBKP;4;0;4;0;0
2021;12;AZU;2937;SBSV;SBCF;25;0;24;1;0
2021;12;AZU;2940;SBCY;SBBR;24;1;20;2;1
2021;12;AZU;2942;SBKP;SBPJ;19;0;15;3;1
2021;12;AZU;2943;SBKP;SBEG;28;0;28;0;0
2021;12;AZU;2944;SBKP;SBRJ;31;0;27;3;1
2021;12;AZU;2945;SBVT;SBKP;25;0;18;2;5
2021;12;AZU;2951;SBPS;SBSV;23;1;21;1;0
2021;12;AZU;2953;SBTE;SBKP;30;0;29;1;0
2021;12;AZU;2954;SBKP;SBBE;29;0;29;0;0
2021;12;AZU;2955;SBKP;SBFI;22;0;21;0;1
2021;12;AZU;2956;SBCF;SBMK;26;0;22;3;1
2021;12;AZU;2957;SBGO;SBCF;31;0;31;0;0
2021;12;AZU;2958;SBCT;SBRJ;20;0;20;0;0
2021;12;AZU;2959;SBGR;SBRF;31;1;28;0;2
2021;12;AZU;2960;SBKP;SBGO;24;0;24;0;0
2021;12;AZU;2961;SBLO;SBKP;30;1;29;0;0
2021;12;AZU;2964;SBCF;SBUL;17;0;17;0;0
2021;12;AZU;2966;SBCT;SBKP;13;0;13;0;0
2021;12;AZU;2969;SBFL;SBCF;23;0;21;1;1
2021;12;AZU;2971;SWLC;SBKP;27;0;25;2;0
2021;12;AZU;2973;SBKP;SBIZ;16;0;15;0;1
2021;12;AZU;2977;SBKP;SBBR;25;0;23;2;0
2021;12;AZU;2981;SBRJ;SBMO;4;0;4;0;0
2021;12;AZU;2983;SBCY;SBKP;25;1;18;5;1
2021;12;AZU;2985;SBCF;SBRJ;31;1;28;2;0
2021;12;AZU;2986;SBRJ;SBCF;30;0;29;1;0
2021;12;AZU;2987;SBRF;SBPA;27;0;25;2;0
2021;12;AZU;2988;SBKP;SBJE;4;0;4;0;0
2021;12;AZU;2991;SBKP;SBSV;26;0;26;0;0
2021;12;AZU;2992;SBCY;SBRF;10;1;9;0;0
2021;12;AZU;2994;SBVT;SBCF;27;0;25;1;1
2021;12;AZU;2995;SBKP;SBJV;21;0;14;6;1
2021;12;AZU;2997;SBRF;SBAR;25;0;25;0;0
2021;12;AZU;4000;SBFL;SBRJ;10;0;10;0;0
2021;12;AZU;4003;SBRJ;SBSP;19;0;19;0;0
2021;12;AZU;4005;SBRJ;SBSP;17;0;15;1;1
2021;12;AZU;4006;SBSP;SBRJ;25;0;24;0;1
2021;12;AZU;4007;SBRJ;SBSP;29;0;27;1;1
2021;12;AZU;4008;SBSP;SBRJ;30;0;29;1;0
2021;12;AZU;4009;SBRJ;SBSP;25;0;23;2;0
2021;12;AZU;4010;SBKP;SBIL;27;2;21;3;1
2021;12;AZU;4011;SBIL;SBKP;27;1;22;2;2
2021;12;AZU;4012;SBRJ;SBSP;3;0;2;1;0
2021;12;AZU;4013;SBEG;SBKP;27;1;25;1;0
2021;12;AZU;4014;SBSL;SBRF;31;0;25;6;0
2021;12;AZU;4015;SBRJ;SBBR;1;0;1;0;0
2021;12;AZU;4016;SBGO;SBCF;23;0;22;0;1
2021;12;AZU;4018;SBFI;SBCT;26;0;25;0;1
2021;12;AZU;4019;SBSV;SBPS;23;0;22;1;0
2021;12;AZU;4020;SBCT;SBKP;31;1;25;4;1
2021;12;AZU;4021;SBEG;SBKP;28;0;26;1;1
2021;12;AZU;4022;SBPA;SBCT;20;0;20;0;0
2021;12;AZU;4023;SBCT;SBPA;16;0;15;1;0
2021;12;AZU;4024;SBPA;SBCT;30;0;29;1;0
2021;12;AZU;4026;SBPA;SBKP;31;0;29;0;2
2021;12;AZU;4027;SBSV;SBKP;22;1;19;0;2
2021;12;AZU;4028;SBPA;SBRJ;23;1;22;0;0
2021;12;AZU;4029;SBIP;SBCF;28;3;24;1;0
2021;12;AZU;4031;SBKP;SBMO;25;0;25;0;0
2021;12;AZU;4033;SBKP;SBAR;25;0;22;2;1
2021;12;AZU;4034;SBAR;SBKP;26;1;24;0;1
2021;12;AZU;4035;SBRF;SBFZ;27;0;25;2;0
2021;12;AZU;4036;SBFZ;SBRF;25;0;23;2;0
2021;12;AZU;4037;SBPA;SBGR;25;0;22;3;0
2021;12;AZU;4038;SBGR;SBPA;25;0;21;4;0
2021;12;AZU;4039;SBKP;SBRJ;23;1;21;1;0
2021;12;AZU;4042;SBRJ;SBKP;19;0;19;0;0
2021;12;AZU;4043;SBKP;SBCF;19;0;17;1;1
2021;12;AZU;4045;SBKP;SBCF;17;2;15;0;0
2021;12;AZU;4046;SBCF;SBKP;17;0;17;0;0
2021;12;AZU;4047;SBKP;SBBR;15;0;14;0;1
2021;12;AZU;4048;SBBR;SBKP;15;0;14;0;1
2021;12;AZU;4049;SBKP;SBCF;31;0;24;5;2
2021;12;AZU;4050;SBRF;SBFN;5;0;5;0;0
2021;12;AZU;4051;SBFN;SBRF;5;0;5;0;0
2021;12;AZU;4052;SBCY;SBSO;26;1;23;0;2
2021;12;AZU;4053;SBSO;SBCY;26;2;22;1;1
2021;12;AZU;4055;SBBR;SBKP;15;0;13;2;0
2021;12;AZU;4056;SBSR;SBCF;26;0;25;0;1
2021;12;AZU;4057;SBPA;SBKP;13;0;13;0;0
2021;12;AZU;4059;SBCT;SBKP;11;1;9;1;0
2021;12;AZU;4060;SBCT;SBCF;29;1;27;1;0
2021;12;AZU;4061;SBCF;SBCT;28;0;24;2;2
2021;12;AZU;4062;SBDN;SBKP;26;1;24;1;0
2021;12;AZU;4063;SBKP;SBDN;26;1;23;2;0
2021;12;AZU;4064;SBCF;SBKP;23;0;21;1;1
2021;12;AZU;4065;SBRJ;SBPA;23;0;20;2;1
2021;12;AZU;4066;SBGL;SBKP;23;1;20;2;0
2021;12;AZU;4067;SBFI;SBCT;25;0;24;0;1
2021;12;AZU;4068;SBRF;SBJP;24;3;21;0;0
2021;12;AZU;4069;SBJP;SBRF;24;3;21;0;0
2021;12;AZU;4070;SBRJ;SBVT;26;0;23;3;0
2021;12;AZU;4071;SBVT;SBRJ;27;0;25;1;1
2021;12;AZU;4072;SBRF;SBKG;20;0;20;0;0
2021;12;AZU;4073;SBCF;SBMK;13;0;12;1;0
2021;12;AZU;4075;SBCT;SBCA;25;0;24;1;0
2021;12;AZU;4076;SBCA;SBCT;25;0;25;0;0
2021;12;AZU;4077;SBCT;SBRJ;13;0;13;0;0
2021;12;AZU;4078;SBRJ;SBCT;17;0;15;2;0
2021;12;AZU;4079;SBKP;SBRF;31;0;29;1;1
2021;12;AZU;4080;SBVT;SBKP;31;1;28;1;1
2021;12;AZU;4081;SBCF;SBIP;28;2;23;2;1
2021;12;AZU;4082;SBCF;SBSR;25;1;20;3;1
2021;12;AZU;4083;SBKP;SBJV;25;0;24;1;0
2021;12;AZU;4084;SBGR;SBRJ;19;0;19;0;0
2021;12;AZU;4085;SBRJ;SBGR;18;0;14;2;2
2021;12;AZU;4086;SBCY;SBCT;25;0;22;1;2
2021;12;AZU;4087;SBRJ;SBKP;28;1;24;2;1
2021;12;AZU;4088;SBMA;SBCF;23;3;19;0;1
2021;12;AZU;4089;SBRJ;SBBR;17;0;16;0;1
2021;12;AZU;4090;SBRF;SBFN;31;0;31;0;0
2021;12;AZU;4091;SBFN;SBRF;31;0;31;0;0
2021;12;AZU;4092;SBMK;SBCF;17;0;15;2;0
2021;12;AZU;4094;SBCF;SBVT;21;0;18;2;1
2021;12;AZU;4095;SBVT;SBCF;21;0;15;5;1
2021;12;AZU;4097;SBRJ;SBSP;26;0;24;1;1
2021;12;AZU;4098;SBCF;SBIP;9;1;8;0;0
2021;12;AZU;4099;SBKP;SBSR;29;0;26;0;3
2021;12;AZU;4100;SBFZ;SBBE;30;1;28;1;0
2021;12;AZU;4101;SBBE;SBFZ;28;0;23;2;3
2021;12;AZU;4102;SBSN;SBEG;30;0;28;0;2
2021;12;AZU;4102;SBBE;SBSN;30;1;28;0;1
2021;12;AZU;4103;SBKP;SBMG;19;0;19;0;0
2021;12;AZU;4104;SBSN;SBBE;29;0;26;3;0
2021;12;AZU;4104;SBEG;SBSN;29;0;27;2;0
2021;12;AZU;4105;SBBR;SBCF;31;0;31;0;0
2021;12;AZU;4106;SBSP;SBCF;27;0;27;0;0
2021;12;AZU;4107;SBAR;SBKP;4;0;4;0;0
2021;12;AZU;4109;SBBE;SBRF;31;0;30;1;0
2021;12;AZU;4109;SBBV;SBBE;19;1;18;0;0
2021;12;AZU;4112;SBBE;SBMA;24;2;21;1;0
2021;12;AZU;4113;SBMA;SBBE;24;2;21;1;0
2021;12;AZU;4114;SBCF;SBVC;27;0;24;2;1
2021;12;AZU;4115;SBVC;SBCF;27;1;24;2;0
2021;12;AZU;4116;SBVT;SBRJ;15;0;14;1;0
2021;12;AZU;4117;SBRJ;SBVT;16;0;15;1;0
2021;12;AZU;4118;SBRJ;SBCF;31;0;27;3;1
2021;12;AZU;4119;SBRP;SBKP;29;4;23;1;1
2021;12;AZU;4120;SBMK;SBCF;17;0;16;1;0
2021;12;AZU;4121;SBCF;SBMK;21;1;18;0;2
2021;12;AZU;4122;SBCF;SBRJ;29;0;28;1;0
2021;12;AZU;4126;SBCF;SBBR;25;0;23;2;0
2021;12;AZU;4130;SBCF;SBSP;27;0;19;6;2
2021;12;AZU;4131;SBSP;SBCF;27;0;26;0;1
2021;12;AZU;4132;SBCF;SBSP;21;0;18;2;1
2021;12;AZU;4133;SBSP;SBCF;21;1;16;3;1
2021;12;AZU;4134;SBIP;SBCF;9;1;8;0;0
2021;12;AZU;4135;SBCF;SBIP;8;0;7;0;1
2021;12;AZU;4136;SBCF;SNGI;18;0;16;1;1
2021;12;AZU;4137;SNGI;SBCF;18;0;16;0;2
2021;12;AZU;4138;SBIP;SBCF;28;3;23;1;1
2021;12;AZU;4139;SBCF;SBIP;29;4;19;5;1
2021;12;AZU;4140;SBSV;SBKP;29;0;27;0;2
2021;12;AZU;4141;SBKP;SBSV;27;0;27;0;0
2021;12;AZU;4142;SBCF;SBIP;21;1;19;1;0
2021;12;AZU;4143;SBCY;SBCT;26;0;24;1;1
2021;12;AZU;4144;SBSP;SBRF;30;0;30;0;0
2021;12;AZU;4145;SBRF;SBSP;30;0;27;3;0
2021;12;AZU;4146;SBIP;SBCF;6;0;6;0;0
2021;12;AZU;4147;SBKP;SBCT;12;1;10;1;0
2021;12;AZU;4150;SBRF;SBFZ;30;1;29;0;0
2021;12;AZU;4151;SBFZ;SBRF;31;0;31;0;0
2021;12;AZU;4152;SBGR;SBRF;28;0;26;1;1
2021;12;AZU;4153;SBRF;SBGR;30;1;26;3;0
2021;12;AZU;4155;SBCT;SBRJ;25;0;21;3;1
2021;12;AZU;4156;SBCF;SBCB;1;0;1;0;0
2021;12;AZU;4160;SBRF;SBTE;25;0;24;0;1
2021;12;AZU;4161;SBTE;SBRF;26;0;26;0;0
2021;12;AZU;4162;SBCT;SBCY;29;0;27;2;0
2021;12;AZU;4163;SBVC;SBSV;27;0;26;1;0
2021;12;AZU;4164;SBSV;SBVC;27;1;25;0;1
2021;12;AZU;4165;SBKP;SBNF;26;0;22;3;1
2021;12;AZU;4166;SBNF;SBKP;25;0;21;3;1
2021;12;AZU;4169;SBMG;SBCT;1;0;1;0;0
2021;12;AZU;4170;SBEG;SBPV;21;0;19;0;2
2021;12;AZU;4171;SBKP;SBCH;29;0;26;1;2
2021;12;AZU;4172;SBCH;SBKP;29;1;26;1;1
2021;12;AZU;4173;SBKP;SBRJ;20;0;19;0;1
2021;12;AZU;4175;SBKP;SBRJ;21;2;18;0;1
2021;12;AZU;4176;SBRJ;SBKP;21;1;20;0;0
2021;12;AZU;4177;SBCT;SBCY;21;0;20;0;1
2021;12;AZU;4178;SBCF;SBUR;29;1;27;1;0
2021;12;AZU;4179;SBCF;SBUL;13;1;12;0;0
